,eidx,aidx,pattern,phrase,TQBAFc_level,TQBAFc_base_score,TQBAFc_class,TQBAFc_strength,TQBAFc'_base_score,TQBAFc'_class,TQBAFc'_strength,BQBAFc_level,BQBAFc_base_score,BQBAFc_class,BQBAFc_strength,BQBAFc'_base_score,BQBAFc'_class,BQBAFc'_strength
2923,190,91,"[['SPACY:POS-ADV'], ['SPACY:POS-ADV']]",n't even,1,0.5048165142121577,Negative,0.9623417055423873,0.5048165142121577,Negative,0.9623417055423873,3,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577
3024,196,1,[['LEMMA:return']],returned,1,2.053910177937124,Negative,2.053910177937124,2.053910177937124,Negative,2.053910177937124,1,2.053910177937124,Negative,2.053910177937124,2.053910177937124,Negative,2.053910177937124
3025,196,3,"[['SENTIMENT:pos'], ['LEMMA:and']]",good and,2,0.39357131772745946,Positive,0.6778038703039425,0.39357131772745946,Positive,0.6778038703039425,2,0.39357131772745946,Positive,0.5127771440640044,0.39357131772745946,Positive,0.5127771440640044
3026,196,6,"[['LEMMA:and'], ['SENTIMENT:pos']]",and ideal,2,0.414556236620918,Positive,0.414556236620918,0.414556236620918,Positive,0.414556236620918,1,0.414556236620918,Positive,0.533762062957463,0.414556236620918,Positive,0.533762062957463
3027,196,7,"[['SENTIMENT:pos'], ['SENTIMENT:pos']]",good support,2,0.11881763471109229,Positive,0.40305018728757536,0.11881763471109229,Positive,0.40305018728757536,2,0.11881763471109229,Positive,0.2380234610476373,0.11881763471109229,Positive,0.2380234610476373
3028,196,11,[['SENTIMENT:pos']],good,1,0.8344407843558151,Positive,4.869741124379305,0.8344407843558151,Positive,4.869741124379305,3,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
3029,196,21,"[['LEMMA:well', 'SPACY:POS-ADV']]",well,3,0.6830152167708315,Positive,0.6830152167708315,0.6830152167708315,Positive,0.6830152167708315,1,0.6830152167708315,Positive,1.1460368725624268,0.6830152167708315,Positive,1.1460368725624268
3030,196,26,"[['SENTIMENT:pos', 'SPACY:POS-ADV']]",well,2,0.3438158294550501,Positive,1.0268310462258816,0.3438158294550501,Positive,1.0268310462258816,2,0.3438158294550501,Positive,0.46302165579159515,0.3438158294550501,Positive,0.46302165579159515
3031,196,32,[['LEMMA:good']],good,2,0.8261430053774454,Positive,0.8261430053774454,0.8261430053774454,Positive,0.8261430053774454,1,0.8261430053774454,Positive,0.9453488317139904,0.8261430053774454,Positive,0.9453488317139904
3032,196,36,"[['SENTIMENT:pos'], ['SENTIMENT:pos'], ['LEMMA:and']]",good support and,3,0.5684651051529661,Positive,0.5684651051529661,0.5684651051529661,Positive,0.5684651051529661,1,0.5684651051529661,Positive,1.3192657102646077,0.5684651051529661,Positive,1.3192657102646077
3033,196,54,"[['SPACY:POS-ADV'], ['SENTIMENT:pos']]",more like,2,0.5688168340626688,Positive,0.5688168340626688,0.5688168340626688,Positive,0.5688168340626688,1,0.5688168340626688,Positive,0.6880226603992138,0.5688168340626688,Positive,0.6880226603992138
3034,196,62,"[['SENTIMENT:pos'], ['LEMMA:for']]",work for,2,0.11809916014505936,Positive,0.11809916014505936,0.11809916014505936,Positive,0.11809916014505936,1,0.11809916014505936,Positive,0.23730498648160436,0.11809916014505936,Positive,0.23730498648160436
3035,196,89,[['LEMMA:but']],BUT,1,0.1235078268291778,Positive,0.1235078268291778,0.1235078268291778,Positive,0.1235078268291778,1,0.1235078268291778,Positive,0.1235078268291778,0.1235078268291778,Positive,0.1235078268291778
3619,232,2,[['LEMMA:not']],not,1,0.3157930414372283,Negative,1.4002833710711589,0.3157930414372283,Negative,1.4002833710711589,3,0.3157930414372283,Negative,0.3157930414372283,0.3157930414372283,Negative,0.3157930414372283
3620,232,4,[['SENTIMENT:neg']],awful,1,0.33599987985033963,Negative,1.1102475458578285,0.33599987985033963,Negative,1.1102475458578285,3,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963
3621,232,8,"[['LEMMA:be'], ['SENTIMENT:neg']]",was awful,2,0.221947848969945,Negative,0.7205343585207119,0.221947848969945,Negative,0.7205343585207119,2,0.221947848969945,Negative,0.2891478249400129,0.221947848969945,Negative,0.2891478249400129
3622,232,9,[['HYPERNYM:not.r.01']],not,2,0.21949070773035015,Negative,0.21949070773035015,0.21949070773035015,Negative,0.21949070773035015,1,0.21949070773035015,Negative,0.2984389680896572,0.21949070773035015,Negative,0.2984389680896572
3623,232,10,"[['LEMMA:not'], ['SENTIMENT:pos']]",not worth,3,1.205935547671834,Negative,1.5178704624659518,1.205935547671834,Negative,1.5178704624659518,2,1.205935547671834,Negative,0.5832549988218991,1.205935547671834,Negative,0.5832549988218991
3624,232,11,[['SENTIMENT:pos']],like,1,0.8344407843558151,Positive,0.9732287713561127,0.8344407843558151,Positive,0.9732287713561127,4,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
3625,232,12,"[['SPACY:POS-ADV'], ['SENTIMENT:neg']]",still upset,2,0.13170745798638936,Negative,0.13170348342836563,0.13170745798638936,Negative,0.13170348342836563,2,0.13170745798638936,Negative,0.19890743395645727,0.13170745798638936,Negative,0.19890743395645727
3626,232,16,"[['LEMMA:be'], ['SPACY:POS-ADV'], ['SENTIMENT:neg']]",'m still upset,3,7.949116047435395e-06,Positive,7.949116047435395e-06,7.949116047435395e-06,Positive,7.949116047435395e-06,1,7.949116047435395e-06,Positive,-0.343223030105845,-7.949116047435395e-06,Negative,0.343223030105845
3627,232,28,"[['HYPERNYM:be.v.05'], ['SENTIMENT:neg']]",was awful,3,0.21719742220874472,Negative,0.21719742220874472,0.21719742220874472,Negative,0.21719742220874472,1,0.21719742220874472,Negative,0.36177133467875117,0.21719742220874472,Negative,0.36177133467875117
3628,232,30,"[['SENTIMENT:neg'], ['SPACY:POS-ADV']]",awful when,2,0.027870048916449987,Negative,0.027870048916449987,0.027870048916449987,Negative,0.027870048916449987,1,0.027870048916449987,Negative,0.09507002488651792,0.027870048916449987,Negative,0.09507002488651792
3629,232,33,"[['LEMMA:the'], ['LEMMA:be'], ['SENTIMENT:neg']]",the was awful,3,0.28138908734202217,Negative,0.28138908734202217,0.28138908734202217,Negative,0.28138908734202217,1,0.28138908734202217,Negative,0.4259629998120286,0.28138908734202217,Negative,0.4259629998120286
3630,232,42,"[['LEMMA:be'], ['LEMMA:not']]",is not,2,0.10687127744651449,Positive,0.10687127744651449,0.10687127744651449,Positive,0.10687127744651449,1,0.10687127744651449,Positive,-0.11640052817822776,-0.10687127744651449,Negative,0.11640052817822776
3631,232,50,"[['LEMMA:not'], ['LEMMA:the']]",not the,2,0.3190000587877233,Negative,0.3190000587877233,0.3190000587877233,Negative,0.3190000587877233,1,0.3190000587877233,Negative,0.6997443840001434,0.3190000587877233,Negative,0.6997443840001434
3632,232,54,"[['SPACY:POS-ADV'], ['SENTIMENT:pos']]",definitely worth,2,0.5688168340626688,Positive,0.1387879870002976,0.5688168340626688,Positive,0.1387879870002976,3,0.5688168340626688,Positive,1.403257618418484,0.5688168340626688,Positive,1.403257618418484
3633,232,73,"[['SPACY:POS-ADV'], ['LEMMA:the']]",just the,1,0.301796064853113,Negative,0.46129609424697465,0.301796064853113,Negative,0.46129609424697465,2,0.301796064853113,Negative,0.301796064853113,0.301796064853113,Negative,0.301796064853113
3634,232,75,"[['LEMMA:be'], ['SPACY:POS-ADV']]",was when,1,0.5772941810617407,Negative,0.5943423608971514,0.5772941810617407,Negative,0.5943423608971514,2,0.5772941810617407,Negative,0.5772941810617407,0.5772941810617407,Negative,0.5772941810617407
3635,232,86,"[['LEMMA:not'], ['SENTIMENT:pos'], ['LEMMA:the']]",not worth the,4,0.3119349147941178,Negative,0.3119349147941178,0.3119349147941178,Negative,0.3119349147941178,1,0.3119349147941178,Negative,0.8951899136160169,0.3119349147941178,Negative,0.8951899136160169
3636,232,91,"[['SPACY:POS-ADV'], ['SPACY:POS-ADV']]",just how,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577
3637,232,92,"[['LEMMA:be'], ['SPACY:POS-ADV'], ['SENTIMENT:pos']]",is definitely worth,3,0.6578127683412094,Positive,0.6578127683412094,0.6578127683412094,Positive,0.6578127683412094,1,0.6578127683412094,Positive,1.2151180322850161,0.6578127683412094,Positive,1.2151180322850161
3638,232,93,"[['LEMMA:the'], ['SENTIMENT:neg']]",the awful,2,0.20388238038109446,Negative,0.20388238038109446,0.20388238038109446,Negative,0.20388238038109446,1,0.20388238038109446,Negative,0.2710823563511624,0.20388238038109446,Negative,0.2710823563511624
3639,232,95,"[['SENTIMENT:neg'], ['LEMMA:the']]",horrible the,2,0.3097426052391332,Positive,0.3097426052391332,0.3097426052391332,Positive,0.3097426052391332,1,0.3097426052391332,Positive,0.24254262926906528,0.3097426052391332,Positive,0.24254262926906528
3640,232,98,[['HYPERNYM:spouse.n.01']],husband,1,1.0771187399313198,Positive,1.0771187399313198,1.0771187399313198,Positive,1.0771187399313198,1,1.0771187399313198,Positive,1.0771187399313198,1.0771187399313198,Positive,1.0771187399313198
3641,232,99,"[['LEMMA:the'], ['LEMMA:be'], ['SPACY:POS-ADV']]",the was when,2,0.3993941772872963,Negative,0.3993941772872963,0.3993941772872963,Negative,0.3993941772872963,1,0.3993941772872963,Negative,0.5437177225527314,0.3993941772872963,Negative,0.5437177225527314
3849,251,1,[['LEMMA:return']],returned,1,2.053910177937124,Negative,2.4243460301578414,2.053910177937124,Negative,2.4243460301578414,2,2.053910177937124,Negative,2.053910177937124,2.053910177937124,Negative,2.053910177937124
3850,251,4,[['SENTIMENT:neg']],awkward,1,0.33599987985033963,Negative,0.46770336327870526,0.33599987985033963,Negative,0.46770336327870526,3,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963
3851,251,12,"[['SPACY:POS-ADV'], ['SENTIMENT:neg']]",so awkward,2,0.13170745798638936,Negative,0.13170348342836563,0.13170745798638936,Negative,0.13170348342836563,2,0.13170745798638936,Negative,0.467707337836729,0.13170745798638936,Negative,0.467707337836729
3852,251,16,"[['LEMMA:be'], ['SPACY:POS-ADV'], ['SENTIMENT:neg']]",are so awkward,3,7.949116047435395e-06,Positive,7.949116047435395e-06,7.949116047435395e-06,Positive,7.949116047435395e-06,1,7.949116047435395e-06,Positive,-1.0449935697824222,-7.949116047435395e-06,Negative,1.0449935697824222
3853,251,34,"[['HYPERNYM:move.v.02', 'LEMMA:return']]",returned,2,0.7408717044414351,Negative,0.7408717044414351,0.7408717044414351,Negative,0.7408717044414351,1,0.7408717044414351,Negative,2.8089603330574664,0.7408717044414351,Negative,2.8089603330574664
3854,251,73,"[['SPACY:POS-ADV'], ['LEMMA:the']]",immediately The,1,0.301796064853113,Negative,0.301796064853113,0.301796064853113,Negative,0.301796064853113,1,0.301796064853113,Negative,0.301796064853113,0.301796064853113,Negative,0.301796064853113
3855,251,75,"[['LEMMA:be'], ['SPACY:POS-ADV']]",are so,1,0.5772941810617407,Negative,0.577290206503717,0.5772941810617407,Negative,0.577290206503717,2,0.5772941810617407,Negative,0.5772941810617407,0.5772941810617407,Negative,0.5772941810617407
3856,251,88,[['HYPERNYM:move.v.02']],returned,1,0.014178450678907228,Negative,0.3846143028996248,0.014178450678907228,Negative,0.3846143028996248,2,0.014178450678907228,Negative,0.014178450678907228,0.014178450678907228,Negative,0.014178450678907228
3857,251,91,"[['SPACY:POS-ADV'], ['SPACY:POS-ADV']]",therefore just,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577
4266,275,1,[['LEMMA:return']],returning,1,2.053910177937124,Negative,2.8102479232605755,2.053910177937124,Negative,2.8102479232605755,2,2.053910177937124,Negative,2.053910177937124,2.053910177937124,Negative,2.053910177937124
4267,275,3,"[['SENTIMENT:pos'], ['LEMMA:and']]",safe and,2,0.39357131772745946,Positive,0.4689871462998171,0.39357131772745946,Positive,0.4689871462998171,3,0.39357131772745946,Positive,0.6021815138164133,0.39357131772745946,Positive,0.6021815138164133
4268,275,4,[['SENTIMENT:neg']],Needless,1,0.33599987985033963,Negative,0.5398822602314342,0.33599987985033963,Negative,0.5398822602314342,2,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963
4269,275,6,"[['LEMMA:and'], ['SENTIMENT:pos']]",and like,2,0.414556236620918,Positive,0.3311867248644813,0.414556236620918,Positive,0.3311867248644813,3,0.414556236620918,Positive,0.6231664327098718,0.414556236620918,Positive,0.6231664327098718
4270,275,11,[['SENTIMENT:pos']],safe,1,0.8344407843558151,Positive,1.395880543177981,0.8344407843558151,Positive,1.395880543177981,4,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
4271,275,15,"[['SENTIMENT:pos'], ['LEMMA:and'], ['SENTIMENT:pos']]",safe and like,3,0.08552842486113137,Negative,0.1667390235128734,0.08552842486113137,Negative,0.1667390235128734,2,0.08552842486113137,Negative,-0.8387287647569471,-0.08552842486113137,Positive,0.8387287647569471
4272,275,19,[['HYPERNYM:return.v.14']],returning,2,0.157598333759145,Positive,0.157598333759145,0.157598333759145,Positive,0.157598333759145,1,0.157598333759145,Positive,-0.8693567552094169,-0.157598333759145,Negative,0.8693567552094169
4273,275,23,"[['LEMMA:be'], ['SENTIMENT:pos']]",be safe,2,0.10900968974043718,Positive,0.26779503006923155,0.10900968974043718,Positive,0.26779503006923155,3,0.10900968974043718,Positive,0.31761988582939094,0.10900968974043718,Positive,0.31761988582939094
4274,275,24,"[['LEMMA:be'], ['SENTIMENT:pos'], ['LEMMA:and']]",be safe and,3,0.39878127930933077,Positive,0.31757068065758876,0.39878127930933077,Positive,0.31757068065758876,2,0.39878127930933077,Positive,1.0174919220469283,0.39878127930933077,Positive,1.0174919220469283
4275,275,66,"[['LEMMA:be'], ['LEMMA:return']]",am returning,2,0.9139360790825967,Negative,0.9139360790825967,0.9139360790825967,Negative,0.9139360790825967,1,0.9139360790825967,Negative,1.9408911680511585,0.9139360790825967,Negative,1.9408911680511585
4276,275,88,[['HYPERNYM:move.v.02']],ordered,1,0.014178450678907228,Negative,0.014178450678907228,0.014178450678907228,Negative,0.014178450678907228,1,0.014178450678907228,Negative,0.014178450678907228,0.014178450678907228,Negative,0.014178450678907228
4277,275,89,[['LEMMA:but']],but,1,0.1235078268291778,Positive,-0.38302131558218644,-0.1235078268291778,Negative,0.38302131558218644,2,0.1235078268291778,Positive,0.1235078268291778,0.1235078268291778,Positive,0.1235078268291778
4278,275,90,"[['LEMMA:be'], ['SENTIMENT:pos'], ['LEMMA:and'], ['SENTIMENT:pos']]",be safe and like,4,0.16242119730348403,Negative,0.16242119730348403,0.16242119730348403,Negative,0.16242119730348403,1,0.16242119730348403,Negative,-1.6937994895003914,-0.16242119730348403,Positive,1.6937994895003916
4279,275,93,"[['LEMMA:the'], ['SENTIMENT:neg']]",the Needless,2,0.20388238038109446,Negative,0.20388238038109446,0.20388238038109446,Negative,0.20388238038109446,1,0.20388238038109446,Negative,0.5398822602314342,0.20388238038109446,Negative,0.5398822602314342
4280,275,97,"[['SENTIMENT:pos'], ['LEMMA:but']]",tops but,2,1.0130582848227285,Negative,1.0130582848227285,1.0130582848227285,Negative,1.0130582848227285,1,1.0130582848227285,Negative,0.680940261904597,1.0130582848227285,Negative,0.680940261904597
5073,328,6,"[['LEMMA:and'], ['SENTIMENT:pos']]",and likes,2,0.414556236620918,Positive,0.414556236620918,0.414556236620918,Positive,0.414556236620918,1,0.414556236620918,Positive,0.6231664327098718,0.414556236620918,Positive,0.6231664327098718
5074,328,11,[['SENTIMENT:pos']],likes,1,0.8344407843558151,Positive,2.762056020561907,0.8344407843558151,Positive,2.7620560205619067,2,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
5075,328,32,[['LEMMA:good']],best,2,0.8261430053774454,Positive,0.8261430053774454,0.8261430053774454,Positive,0.8261430053774454,1,0.8261430053774454,Positive,1.0347532014663992,0.8261430053774454,Positive,1.0347532014663992
5076,328,54,"[['SPACY:POS-ADV'], ['SENTIMENT:pos']]",still likes,2,0.5688168340626688,Positive,0.5688168340626688,0.5688168340626688,Positive,0.5688168340626688,1,0.5688168340626688,Positive,0.7774270301516226,0.5688168340626688,Positive,0.7774270301516226
5077,328,62,"[['SENTIMENT:pos'], ['LEMMA:for']]",best for,2,0.11809916014505936,Positive,0.11809916014505936,0.11809916014505936,Positive,0.11809916014505936,1,0.11809916014505936,Positive,0.32670935623401315,0.11809916014505936,Positive,0.32670935623401315
5078,328,71,[['LEMMA:year']],years,1,1.1361600663810385,Positive,1.1361600663810385,1.1361600663810385,Positive,1.1361600663810385,1,1.1361600663810385,Positive,1.1361600663810385,1.1361600663810385,Positive,1.1361600663810385
5079,328,98,[['HYPERNYM:spouse.n.01']],husband,1,1.0771187399313198,Positive,1.0771187399313198,1.0771187399313198,Positive,1.0771187399313198,1,1.0771187399313198,Positive,1.0771187399313198,1.0771187399313198,Positive,1.0771187399313198
5304,347,2,[['LEMMA:not']],not,1,0.3157930414372283,Negative,0.8528233418090004,0.3157930414372283,Negative,0.8528233418090004,3,0.3157930414372283,Negative,0.3157930414372283,0.3157930414372283,Negative,0.3157930414372283
5305,347,4,[['SENTIMENT:neg']],bad,1,0.33599987985033963,Negative,1.3450977199316323,0.33599987985033963,Negative,1.3450977199316323,3,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963
5306,347,9,[['HYPERNYM:not.r.01']],not,2,0.21949070773035015,Negative,0.40559248968060324,0.21949070773035015,Negative,0.40559248968060324,2,0.21949070773035015,Negative,0.37738722844896433,0.21949070773035015,Negative,0.37738722844896433
5307,347,30,"[['SENTIMENT:neg'], ['SPACY:POS-ADV']]",lost now,2,0.027870048916449987,Negative,0.027870048916449987,0.027870048916449987,Negative,0.027870048916449987,1,0.027870048916449987,Negative,0.1398700088665632,0.027870048916449987,Negative,0.1398700088665632
5308,347,35,"[['LEMMA:do'], ['LEMMA:not']]",does not,2,0.054663971259084176,Positive,-0.13143781069116892,-0.054663971259084176,Negative,0.13143781069116892,2,0.054663971259084176,Positive,-0.10323254945952998,-0.054663971259084176,Negative,0.10323254945952998
5309,347,37,"[['SENTIMENT:neg'], ['LEMMA:and']]",lost and,2,0.2392058873305867,Negative,0.7773454107837481,0.2392058873305867,Negative,0.7773454107837481,2,0.2392058873305867,Negative,0.3512058472806999,0.2392058873305867,Negative,0.3512058472806999
